time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
19:17:52,0.019742220174521208,-0.0017270076496060938,-0.06984531755248706,0.3454287415370345,-0.001997844645908723,-0.0018437638645991683,RTL,-1.0,1.1666666666666667,-1001.0,345.1666666666667,-0.5,0.5,-35.36326210000001,149.16523638333334,7617.166666666667,-1.6666666666666667,8.166666666666666,38.666666666666664,1500.0
19:17:58,0.01238926399188737,0.0008350258916228389,-0.06959060082832973,0.18722702438632646,0.0012960926396772265,0.002417728848134478,RTL,0.3333333333333333,25.666666666666668,-1010.0,195.0,2.3333333333333335,4.666666666666667,-35.3632622,149.16523528333335,6893.0,0.16666666666666666,16.5,33.333333333333336,1500.0
19:18:00,-0.022831196198239923,0.0055541459781428175,-0.06893164664506912,-0.484280563890934,0.000951681383109341,-0.0033317419389883676,RTL,4.5,-31.666666666666668,-997.8333333333334,-482.8333333333333,2.3333333333333335,-0.5,-35.363262,149.16523835,6183.333333333333,0.16666666666666666,4.666666666666667,32.5,1500.0
19:18:02,-0.026697782054543494,0.0021045711102487983,-0.0693482518196106,-0.06363154351711273,-0.0045327712316066025,-0.0007827720604836941,RTL,1.0,-25.4,-995.0,-64.6,-2.8,1.6,-35.3632618,149.16524198,5512.0,-4.0,-29.2,33.0,1500.0
19:18:08,0.0118139972910285,-0.00044084497494623065,-0.06951589634021123,-0.20049056907494864,0.00016828327594945827,0.00170271946505333,RTL,-1.6666666666666667,8.0,-1001.5,-195.66666666666666,1.6666666666666667,4.166666666666667,-35.3632622,149.16523578333334,3511.5,0.0,7.333333333333333,34.333333333333336,1500.0
19:18:10,0.018144406921540696,0.00045310031115756527,-0.06982109944025676,0.04198657969633738,0.0004287240735720843,0.0014152124446506302,RTL,0.0,-3.5,-997.1666666666666,42.666666666666664,1.8333333333333333,4.0,-35.3632622,149.16523536666668,2824.1666666666665,0.0,14.833333333333334,33.333333333333336,1500.0
19:18:12,0.029240933246910572,0.0004283725277976676,-0.06917513658603032,0.7765981107950211,0.002127240935806185,-0.0006327177979983389,RTL,0.5,28.333333333333332,-1012.3333333333334,778.6666666666666,3.3333333333333335,1.8333333333333333,-35.3632622,149.16523493333332,2124.5,0.0,20.166666666666668,33.0,1500.0
19:18:14,-0.0086748824454844,0.0025006985757499932,-0.06896242052316666,-0.4667427003383636,-1.2810667976737023e-05,-0.0012060459237545728,RTL,2.0,2.2,-999.8,-459.2,1.4,1.4,-35.36326218000001,149.16523606,1447.2,0.0,17.0,32.4,1500.0
19:18:16,0.0014412863044223438,0.0012111776256157707,-0.0692699874440829,0.2696051448583603,-0.0027584998363939426,0.0010165016865357757,RTL,0.0,4.166666666666667,-998.3333333333334,271.5,-0.6666666666666666,3.1666666666666665,-35.36326201666666,149.16523798333336,760.6666666666666,-1.6666666666666667,0.3333333333333333,30.666666666666668,1500.0
19:18:18,0.005681684357114136,0.0008435936063809398,-0.06926287338137627,-0.3310403370220835,0.000738856828926752,0.001429353569013377,RTL,-0.3333333333333333,-6.0,-1004.1666666666666,-326.6666666666667,2.1666666666666665,3.8333333333333335,-35.363262,149.16523704999997,111.16666666666667,-1.1666666666666667,4.333333333333333,30.666666666666668,1500.0
19:18:20,0.011588445465479578,0.003559650154784322,-0.07012739138943809,0.00015710759907960892,0.0016698441468179226,0.0005817266314157418,RTL,0.2857142857142857,0.14285714285714285,-1000.0,3.0,3.0,3.0,-35.36326209999999,149.1652374142857,0.0,-2.2857142857142856,14.285714285714286,22.142857142857142,1500.0
19:18:22,0.006270582710082333,0.005242770770564675,-0.0700649047891299,-0.000148444475295643,0.001611271407455206,0.0005519043964644273,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.36326226666667,149.16523750000002,0.0,-5.833333333333333,10.5,12.5,1500.0
19:18:24,0.002262261618549625,0.005371235078200698,-0.06880090261499087,-0.00022736603083709875,0.0014843075769022107,0.0006202506677558025,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.3632624,149.16523713333333,0.0,-7.5,3.0,7.5,1500.0
19:18:26,0.0007207760761957615,0.004769082646816969,-0.06784361600875854,-0.0003086459822952747,0.0013885812368243933,0.0006592968478798866,RTL,0.0,0.0,-1000.0,3.0,2.8,3.0,-35.3632624,149.16523668,0.0,-6.6,-0.4,5.4,1500.0
19:18:28,0.00020761682632534453,0.004867716149116556,-0.06715254485607147,-0.00024266436230391264,0.0013566783939798672,0.0006587266689166427,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.3632624,149.16523646666667,0.0,-6.666666666666667,-2.0,2.6666666666666665,1500.0
