time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
14:40:52,600230.0,-35.3632621,149.1652384,16263.0,-1.0,-12.0,107.0,600.22998046875,-2.0,83.0,-994.0,1416.0,-1.0,1.0,RTL,1500.0,0.013554377481341362,-0.001435598125681281,-0.028011659160256386,1.4126938581466675,-0.0024519353173673153,-0.0005590602522715926,0.0
14:40:54,597775.0,-35.3632621,149.16523660000001,13811.0,0.0,5.0,100.5,597.7749938964844,-0.5,39.0,-1041.0,13.5,-1.5,7.5,RTL,1500.0,-0.0034752709907479584,0.0011475114442873746,-0.027854006737470627,0.008609354496002197,-0.0029754916904494166,0.005638442817144096,0.0
14:40:56,596130.0,-35.3632621,149.1652369,12161.0,0.0,8.0,88.0,596.1300048828125,0.0,26.0,-1085.0,-181.0,-3.0,7.0,RTL,1500.0,-0.00902708899229765,0.0037223973777145147,-0.02816210500895977,-0.18623942136764526,-0.004804188385605812,0.005898540839552879,0.0
14:40:58,595190.0,-35.363262,149.16523695,11227.5,-1.5,3.5,26.5,595.1900024414062,-2.0,5.0,-999.0,-348.0,-1.0,4.0,RTL,1500.0,0.008188601117581129,0.0011863578693009913,-0.0274136858060956,0.24164336919784546,-0.0013905938249081373,-0.0003626832040026784,0.0
14:41:00,594555.0,-35.363262,149.16523725000002,10588.5,-1.0,4.0,33.0,594.5549926757812,0.5,10.5,-997.0,270.0,1.5,4.5,RTL,1500.0,-4.2014988139271736e-05,0.0028928887331858277,-0.02763933502137661,0.2697242498397827,0.0008851884631440043,0.0028400009032338858,0.0
14:41:02,594010.0,-35.3632621,149.1652374,10042.0,-1.0,1.0,33.0,594.010009765625,-2.0,41.0,-1001.0,405.0,-5.0,5.0,RTL,1500.0,0.0007950322469696403,-0.00038224158925004303,-0.028823163360357285,0.402042031288147,-0.006666605360805988,0.0036691762506961823,0.0
14:41:04,593320.0,-35.3632622,149.1652351,9355.0,0.0,15.0,33.0,593.3200073242188,-2.0,45.0,-1011.0,609.0,2.0,4.0,RTL,1500.0,0.02508847787976265,-0.0004746588529087603,-0.028216522186994553,0.6054214239120483,0.0019905390217900276,0.0019620228558778763,0.0
14:41:06,593275.0,-35.36326205,149.16523565,9309.0,-0.5,18.0,-4.0,593.260009765625,0.0,-12.0,-995.0,108.0,2.0,0.0,RTL,1500.0,0.010380672523751855,0.004439920419827104,-0.028152944520115852,0.18441421911120415,0.00031312432838603854,0.0008325387025251985,0.0
14:41:08,593320.0,-35.3632619,149.1652368,9351.0,-2.0,11.0,0.0,593.3200073242188,0.0,28.0,-995.0,249.0,0.0,4.0,RTL,1500.0,-0.0021918672136962414,0.004962450359016657,-0.02781061641871929,0.24569709599018097,-0.001568705658428371,0.002685671439394355,0.0
14:41:10,593310.0,-35.36326205,149.1652369,9343.5,-1.5,5.0,0.0,593.3099975585938,0.0,-36.0,-993.0,-601.0,0.0,2.0,RTL,1500.0,0.008563720155507326,0.0009215296013280749,-0.028441019356250763,0.02984076738357544,-0.00014384376117959619,-0.00016854400746524334,0.0
14:41:12,593310.0,-35.3632621,149.1652365,9344.0,0.0,8.0,1.0,593.3099975585938,0.0,32.0,-990.0,471.0,0.0,5.0,RTL,1500.0,0.008979618549346924,0.0011180522851645947,-0.02840517647564411,0.46721744537353516,-0.0016538526397198439,0.0030431898776441813,0.0
14:41:14,593310.0,-35.3632622,149.1652372,9346.0,0.0,4.0,0.0,593.3099975585938,0.0,-39.0,-991.0,-587.0,2.0,1.0,RTL,1500.0,-0.004465627949684858,0.003290623426437378,-0.028226559981703758,-0.5867406725883484,0.0006747058359906077,-0.000912779476493597,0.0
14:41:16,593310.0,-35.3632621,149.1652379,9342.0,-2.0,-2.0,0.0,593.3099975585938,1.0,-10.0,-1002.0,238.0,0.0,2.0,RTL,1500.0,0.00713098980486393,0.0024400341790169477,-0.027788758277893066,0.2390713393688202,-0.0021395012736320496,-5.736947059631348e-07,0.0
14:41:18,593220.0,-35.363262,149.1652373,9258.0,-2.0,0.0,32.0,593.219970703125,0.0,-36.0,-944.0,-917.0,0.0,1.0,RTL,1500.0,-0.008641920052468777,0.0013706984464079142,-0.028088359162211418,-0.9192656874656677,-0.002272519050166011,-0.00023100757971405983,0.0
14:41:20,592430.0,-35.363262,149.165237,8466.0,-1.0,4.0,35.0,592.4299926757812,0.0,-42.0,-1008.0,-920.0,1.0,0.0,RTL,1500.0,-0.00861493032425642,0.0022605645935982466,-0.027946555987000465,-0.9213760495185852,3.63014405593276e-05,-0.001994562800973654,0.0
14:41:22,591740.0,-35.3632621,149.1652368,7777.0,-1.0,4.0,33.0,591.739990234375,0.5,-33.0,-1002.5,-776.0,-3.0,4.0,RTL,1500.0,-0.005580706521868706,0.0002880062093026936,-0.027958601713180542,-0.7451987862586975,-0.003000990254804492,0.0051984479650855064,0.0
14:41:24,591070.0,-35.3632621,149.1652368,7107.0,0.0,6.0,33.0,591.0700073242188,0.0,-9.0,-1000.0,-624.0,3.0,0.0,RTL,1500.0,-0.009517312049865723,0.0017538081156089902,-0.028719712048768997,-0.628334105014801,0.0018504170002415776,-0.0016992897726595402,0.0
14:41:26,590390.0,-35.3632621,149.1652369,6420.0,0.0,5.0,34.0,590.3900146484375,0.0,-32.0,-1000.0,-887.0,0.0,2.0,RTL,1500.0,-0.008591676130890846,0.0013862013584002852,-0.028627054765820503,-0.8899662494659424,-0.0004893693840131164,0.0003204778768122196,0.0
14:41:28,589710.0,-35.3632621,149.1652375,5743.0,0.0,0.0,33.0,589.7099609375,-1.0,-39.0,-1006.0,-841.0,3.0,0.0,RTL,1500.0,-0.012386961840093136,0.001222078688442707,-0.028420666232705116,-0.8425952196121216,0.0016414965502917767,-0.001825249521061778,0.0
14:41:30,589040.0,-35.3632621,149.1652368,5073.0,0.0,3.0,35.0,589.0799865722656,0.0,-34.5,-1000.0,-789.5,2.5,1.5,RTL,1500.0,-0.0017488375306129456,0.00164704117923975,-0.027943208813667297,-0.8196324706077576,0.003382493043318391,0.00045225024223327637,0.0
14:41:32,588350.0,-35.3632621,149.165236,4383.0,-1.0,10.0,34.0,588.3899841308594,-1.0,-12.0,-1002.0,-672.5,0.0,4.0,RTL,1500.0,0.00047978071961551905,0.0009472222882322967,-0.02866322733461857,-0.47056329250335693,-0.0011109242914244533,0.0022109891287982464,0.0
14:41:34,587660.0,-35.3632621,149.1652355,3695.0,0.0,17.0,32.0,587.6999816894531,1.5,8.5,-1009.5,-258.5,0.5,5.0,RTL,1500.0,0.008821791037917137,0.0022523945663124323,-0.02835257351398468,0.1352505385875702,0.0005578896962106228,0.002011692151427269,0.0
14:41:36,586990.0,-35.3632621,149.1652365,3023.0,-1.0,12.0,35.0,587.0350036621094,-0.5,1.5,-1003.5,-416.0,-0.5,5.5,RTL,1500.0,-0.009147359989583492,0.0032294439151883125,-0.028018975630402565,-0.21150033175945282,-0.001818693126551807,0.003909292630851269,0.0
14:41:38,586310.0,-35.363262,149.1652374,2340.0,-2.0,4.0,33.0,586.3500061035156,0.0,26.5,-999.5,96.5,-0.5,5.5,RTL,1500.0,-0.001275193179026246,0.001968168653547764,-0.028710853308439255,0.46722549200057983,-0.00024964415933936834,0.00531346071511507,0.0
14:41:40,585670.0,-35.363262,149.165237,1705.0,-1.0,4.0,35.0,585.6699829101562,-0.5,7.0,-989.5,-362.0,3.0,4.5,RTL,1500.0,-0.0025093324948102236,0.0018003101577050984,-0.028561358340084553,-0.36849115043878555,0.0014429642469622195,0.002128461259417236,0.0
14:41:42,585375.0,-35.3632619,149.1652363,1406.5,0.5,-9.0,6.0,585.375,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,-0.002842174842953682,0.004480907227844,-0.027134763076901436,0.0005366336554288864,0.0017194857355207205,0.0006568807875737548,0.0
14:41:44,585290.0,-35.3632621,149.1652361,1324.0,-6.5,-5.5,6.0,585.2899780273438,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,0.00030823189808870666,0.007267423672601581,-0.027436625212430954,0.0006863770540803671,0.0017076422227546573,0.0006516355788335204,0.0
14:41:46,585280.0,-35.3632624,149.16523635,1311.5,-9.0,0.0,3.0,585.2799682617188,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,0.003204488311894238,0.007455023005604744,-0.027595256455242634,0.0007281451253220439,0.0014994721859693527,0.0006395195377990603,0.0
