time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
01:11:43,-35.3632622,149.1652381,34815.75,0.0,0.0,-152.0,0.0,0.0,-999.75,3.25,1.0,15.5,245541.0,0.0008423298713751137,0.0013395902642514557,-0.16908476501703262,0.002693349524633959,0.0005890530010219663,0.015847931383177638,AUTO
01:11:44,-35.3632622,149.165238,35981.0,0.0,0.0,-152.0,0.0,0.0,-1000.0,2.5,1.0,13.5,245541.0,0.0013831492979079485,0.001132051576860249,-0.15869775414466858,0.0017084924038499594,0.00021471123909577727,0.014366278424859047,AUTO
01:11:46,-35.3632622,149.16523765,39086.5,0.0,0.0,-152.0,0.0,0.0,-1000.0,3.0,1.5,9.0,239970.5,0.002593703451566398,0.001519428042229265,-0.1359471082687378,0.0025764150195755064,0.0006600614869967103,0.009322109632194042,AUTO
01:11:48,-35.3632621,149.1652374,42188.5,-1.5,0.0,-146.5,-0.5,-1.0,-970.0,-101.5,93.0,246.5,234400.0,-0.012973464792594314,0.017411757726222277,-0.08557093143463135,-0.10317322332412004,0.09251380059868097,0.2469017133116722,AUTO
01:11:50,-35.3632649,149.1652325,43848.5,4.5,0.0,-22.0,-1.5,-17.5,-936.0,-55.5,28.5,-39.5,255891.0,0.04587476700544357,-0.04675006866455078,0.2365848645567894,-0.05568903684616089,0.027989408001303673,-0.040199700742959976,AUTO
01:11:52,-35.363261949999995,149.1652373,44057.5,7.5,19.5,2.5,2.5,15.5,-995.0,609.0,-89.5,-10.0,255891.0,-0.0022602309472858906,0.022348657716065645,0.18164441734552383,0.6082997620105743,-0.09110761433839798,-0.010998147772625089,AUTO
01:11:53,-35.36326015,149.16524105,44057.25,39.25,37.5,-6.0,-3.25,-5.25,-1010.75,104.0,-45.0,234.0,247233.0,0.03571052057668567,-0.06307702697813511,0.20358504727482796,0.1028771661221981,-0.04665981698781252,0.23338435404002666,AUTO
01:11:54,-35.3632564,149.1652455,44111.0,83.5,71.5,-12.0,-19.0,-15.0,-1018.0,-107.5,-54.0,823.0,247233.0,0.02041389513760805,-0.10951901599764824,0.6167026162147522,-0.109333336353302,-0.055697791278362274,0.8232369422912598,AUTO
01:11:56,-35.36322825,149.1652783,44548.5,249.0,228.0,-36.0,-74.5,-34.0,-1022.5,103.0,-0.5,-50.5,45297.0,0.008002916001714766,-0.1833483874797821,0.9162152707576752,0.10271972790360451,-0.0017926463624462485,-0.05158121697604656,AUTO
01:11:58,-35.36317165,149.16534489999998,45545.5,365.5,348.5,-59.5,-101.0,-53.0,-996.5,6.5,14.5,-7.0,45297.0,0.041297104209661484,-0.14833447337150574,0.8874079287052155,0.005777890793979168,0.013907613465562463,-0.007930736755952239,AUTO
01:11:59,-35.363128875,149.1653964,46365.0,393.25,378.75,-72.0,-113.25,-50.25,-1006.75,8.75,20.75,-4.75,180736.0,0.050445073284208775,-0.12390386685729027,0.8759919553995132,0.008532227715477347,0.02007157646585256,-0.005341144045814872,AUTO
01:12:00,-35.36310225,149.16542859999998,46935.0,396.5,384.5,-74.5,-117.0,-48.0,-988.0,-4.5,28.0,-2.0,180736.0,0.051874903962016106,-0.10517871379852295,0.8709517121315002,-0.0049434625543653965,0.027407633140683174,-0.0021643467771355063,AUTO
01:12:02,-35.3630322,149.1655133,48310.0,369.0,356.5,-49.0,-104.5,-52.5,-933.0,25.0,49.5,-6.0,114901.0,0.06083286926150322,-0.042883310467004776,0.85941481590271,0.024875356815755367,0.04883500188589096,-0.006592589314095676,AUTO
01:12:04,-35.362976200000006,149.16558164999998,49126.0,239.0,235.0,-40.0,-71.0,-52.0,-995.5,-342.5,65.0,-3.5,114901.0,0.04258032515645027,0.053631722927093506,0.8504777550697327,-0.343814954161644,0.06446286290884018,-0.003995908657088876,AUTO
01:12:05,-35.362955775,149.165607375,49523.25,132.25,129.25,-19.75,-38.5,-28.25,-991.5,-183.0,2.25,-2.75,20852.0,0.024953790940344334,0.08332951739430428,0.8453887552022934,-0.18376490473747253,0.0011918602976948023,-0.0033322032541036606,AUTO
