time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
07:44:13,-35.363354349999994,149.16512985,37836.5,0.0,2.0,-2.5,0.0,-12.0,-1012.0,-397.0,1.0,1.5,231119.0,-0.006509438389912248,0.005154792685061693,-2.3904629945755005,-0.40073757618665695,-0.0008181791636161506,9.128102101385593e-05,RTL
07:44:14,-35.3633542,149.16512967499997,37925.0,-1.0,5.25,-18.25,-0.5,-1.5,-1021.0,20.5,2.75,1.0,300000.0,0.0013342980964807793,0.0035687994095496833,-2.390380382537842,0.017590001225471497,0.0008951956406235695,-0.0009740975074237213,RTL
07:44:15,-35.36335425,149.16513005000002,38319.0,-0.5,6.5,-40.5,-1.0,-1.5,-1007.5,-110.5,0.0,2.5,300000.0,0.005128306744154543,0.003705222741700709,-2.390397787094116,-0.11374816298484802,-0.001730415504425764,0.001311360509134829,RTL
07:44:17,-35.3633547,149.165131,38960.5,4.0,-0.5,-10.0,0.5,13.5,-976.5,-9.5,6.5,7.0,300000.0,0.008830437436699867,0.0020671648089773953,-2.391523838043213,-0.013570055365562439,0.00470529985614121,0.005376211600378156,RTL
07:44:19,-35.36335475,149.165131,39004.0,5.5,-1.0,-6.5,0.0,-8.5,-1025.5,55.0,5.5,3.0,148951.0,0.01047371025197208,0.006852522026747465,-2.3906869888305664,0.052491992712020874,0.0034225427079945803,0.0014561265124939382,RTL
07:44:21,-35.363354,149.16513125,39548.5,7.0,3.5,-40.0,1.0,-8.5,-999.0,25.0,0.5,3.0,148951.0,0.008438904769718647,0.007288558874279261,-2.39103901386261,0.022316664457321167,-0.0014692589174956083,0.0016062873182818294,RTL
07:44:22,-35.3633535,149.16513137500002,39834.5,6.0,4.5,-32.0,2.0,-1.25,-980.0,-24.5,-2.75,2.0,200.0,0.00287171973468503,0.003412872552871704,-2.391039490699768,-0.027375422418117523,-0.005465419788379222,0.0007068533450365067,RTL
07:44:25,-35.3633526,149.16513170000002,40149.0,0.5,9.5,-11.5,0.0,24.0,-1024.5,244.0,5.5,0.5,200.0,0.006997471384238452,0.010658740065991879,-2.39106023311615,0.2403068207204342,0.0036812839098274708,-0.0009294600458815694,RTL
07:44:26,-35.3633525,149.1651327,40291.5,4.75,11.5,-24.0,-0.75,1.75,-1012.0,11.25,3.5,2.5,200.0,0.011491761193610728,0.0089041234459728,-2.390895128250122,0.008266136050224304,0.001840068434830755,0.0012316050415392965,RTL
07:44:27,-35.3633519,149.16513479999998,40693.0,16.0,9.5,-35.5,3.0,3.5,-995.0,-167.0,-10.5,3.5,200.0,0.012796333990991116,0.009418606292456388,-2.390950083732605,-0.16996774077415466,-0.013455002568662167,0.001899265917018056,RTL
07:44:29,-35.363350249999996,149.16513694999998,41170.5,9.5,-2.0,-6.5,0.5,-13.5,-984.5,-492.5,2.5,0.0,200.0,0.003822839295025915,-0.004130579764023423,-2.3907450437545776,-0.4965374618768692,0.0004252694780007005,-0.0018941316229756922,RTL
07:44:30,-35.3633501,149.16513715000002,41192.0,6.75,-4.25,-0.25,-0.25,-1.0,-996.75,79.0,16.25,1.75,277639.0,0.015377651434391737,0.001586628844961524,-2.390985667705536,0.07610339485108852,0.014289668120909482,0.00016838472220115364,RTL
07:44:31,-35.363349850000006,149.16513774999999,41218.5,16.5,1.5,-7.0,1.0,4.5,-1014.0,266.5,8.5,4.5,277639.0,0.022712993435561657,0.02309087011963129,-2.3904294967651367,0.2635214291512966,0.0064199804328382015,0.003099307301454246,RTL
07:44:33,-35.36334655,149.16514205,41607.5,40.5,16.0,-24.5,8.0,22.0,-1001.5,401.0,-18.0,2.5,277639.0,0.019156922586262226,0.02219478227198124,-2.39030921459198,0.3971456438302994,-0.02077297307550907,0.0008172590751200914,RTL
07:44:34,-35.363344325,149.16514402500002,41794.0,39.0,15.5,-21.0,8.75,4.75,-990.25,27.25,-27.5,3.25,300000.0,0.005802116676932201,0.001255993323866278,-2.3904868364334106,0.02326565608382225,-0.03053751355037093,0.0019258021784480661,RTL
07:44:35,-35.3633413,149.16514575000002,41980.5,17.0,6.5,-7.0,4.0,17.5,-997.0,42.0,10.0,6.0,300000.0,-0.0074196935165673494,-0.0067265278194099665,-2.3915557861328125,0.03744502365589142,0.007848544977605343,0.004517776891589165,RTL
07:44:37,-35.36333845,149.16514784999998,42070.5,26.0,31.5,-8.0,8.5,-13.0,-1007.0,-50.5,-12.5,0.5,300000.0,0.00025068200193345547,0.0428621880710125,-2.3908313512802124,-0.05358624458312988,-0.015069352928549051,-0.001459531718865037,RTL
07:44:38,-35.36333585,149.16515040000002,42153.5,37.75,43.75,-11.75,11.0,6.75,-1007.0,1.0,-0.5,2.0,202521.0,-0.008213576511479914,0.034743464551866055,-2.3908907771110535,-0.0025844573974609375,-0.0029595154337584972,0.0002879159292206168,RTL
07:44:39,-35.363330250000004,149.16515679999998,42309.0,54.0,62.5,-11.5,13.5,28.0,-1003.0,410.5,9.0,7.0,202521.0,-0.00340976394363679,0.04185628518462181,-2.3903491497039795,0.4069976955652237,0.007057475158944726,0.00506587652489543,RTL
07:44:41,-35.363316749999996,149.16517355000002,42437.0,96.5,94.5,-0.5,24.0,18.0,-999.0,-285.5,3.0,3.0,202521.0,-0.014778194017708302,0.057246675714850426,-2.39078950881958,-0.2898899372667074,0.0008756683673709631,0.0009207800030708313,RTL
07:44:42,-35.363309975,149.165182225,42432.75,112.0,105.5,1.75,27.0,18.0,-1000.0,-38.5,-1.0,0.25,200078.0,-0.0047762182366568595,0.055469224229454994,-2.389896869659424,-0.04172678664326668,-0.003568115411326289,-0.001590348081663251,RTL
07:44:43,-35.36329705,149.16519885,42414.5,136.5,117.5,0.5,33.0,8.0,-1001.5,-210.5,-14.0,-2.0,200078.0,0.0005338157061487436,0.05497349053621292,-2.389693021774292,-0.2132297158241272,-0.01700968900695443,-0.003770465380512178,RTL
07:44:45,-35.3632738,149.16522585,42426.0,124.0,96.5,0.0,29.0,40.5,-1007.0,529.5,-64.0,13.0,200078.0,-0.0020964677241863683,-0.014347713207826018,-2.3904781341552734,0.5258873552083969,-0.06728158891201019,0.011385845020413399,RTL
07:44:46,-35.363267324999995,149.165232825,42429.0,79.75,62.5,0.25,21.5,8.75,-1004.75,-111.75,-37.0,6.0,285141.0,-0.011605640269408468,-0.06502981204539537,-2.390144944190979,-0.11602945253252983,-0.0395823516882956,0.004105836211238056,RTL
07:44:47,-35.363262750000004,149.16523755,42416.5,12.0,10.5,3.0,3.5,-26.5,-991.0,-725.5,47.5,2.0,285141.0,-0.006722282851114869,-0.023838362656533718,-2.3909947872161865,-0.7295057773590088,0.04550066590309143,0.00029540335526689887,RTL
07:44:49,-35.3632626,149.16523935,42413.0,10.5,1.5,0.5,0.0,33.5,-1011.5,585.0,5.0,4.5,285141.0,0.02991553395986557,0.011689093429595232,-2.390321135520935,0.5808090269565582,0.0024158721789717674,0.002811966580338776,RTL
07:44:50,-35.363262725,149.1652405,42414.0,15.25,-2.0,0.75,-0.25,-15.0,-996.5,-352.25,-16.0,2.75,300000.0,0.026880423538386822,-0.003249488363508135,-2.389984130859375,-0.3561915159225464,-0.018889229162596166,0.0009319737437181175,RTL
07:44:51,-35.3632629,149.16524145,42419.5,14.0,-17.5,0.5,0.0,-31.5,-1002.5,-556.0,9.5,1.0,300000.0,0.023572231642901897,-0.003948817262426019,-2.390139937400818,-0.5606173425912857,0.0073571098037064075,-0.0006954761920496821,RTL
07:44:53,-35.3632626,149.16523915,42416.0,10.0,-15.5,0.0,0.5,18.5,-1002.5,481.0,3.5,0.5,300000.0,0.012335366569459438,0.0070314661134034395,-2.390068292617798,0.47641031444072723,0.0013717410620301962,-0.0016431467374786735,RTL
07:44:54,-35.3632625,149.165238525,42415.5,6.75,-9.0,0.5,0.0,-15.25,-994.0,-313.0,1.25,1.25,79192.0,0.0021210755803622305,0.006730700726620853,-2.3899794220924377,-0.3183586038649082,-0.0015414828667417169,-0.0009210067801177502,RTL
07:44:55,-35.363262250000005,149.16523784999998,42205.5,3.5,-2.5,50.0,0.5,-39.5,-921.0,-283.0,2.0,0.0,79192.0,0.009948046412318945,0.005351535277441144,-2.3894667625427246,-0.28584883362054825,-7.709930650889874e-05,-0.0019789169309660792,RTL
07:44:57,-35.36326175,149.165237,40210.0,0.0,1.5,105.5,0.0,-30.5,-978.5,156.0,-1.0,0.5,79192.0,0.015713001135736704,0.003260007011704147,-2.3895987272262573,0.15341282077133656,-0.004209088860079646,-0.0013349801884032786,RTL
07:44:58,-35.363261924999996,149.16523725,39402.75,-1.0,3.75,101.25,-2.75,-25.25,-988.0,274.25,-2.0,0.75,216098.0,0.021828233264386654,5.031589535064995e-05,-2.3893789052963257,0.2723505850881338,-0.005294003407470882,-0.0014161427388899028,RTL
07:44:59,-35.36326315,149.16523905,38105.0,4.0,-3.5,99.5,-2.0,-17.0,-998.5,234.5,7.5,1.5,216098.0,0.05098208412528038,-0.0015820424887351692,-2.3900928497314453,0.23193573951721191,0.004902157816104591,-0.0003469862276688218,RTL
