time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz
21:35:50,2.0,-26.0,-991.5,-422.5,-148.0,10.5,BRAKE,0.00341182854026556,0.03674828261137009,0.9999523758888245,-0.4188271313905716,-0.15228480845689774,0.007415807223878801,1500.0,-35.362486450000006,149.16672705000002,38029.0,-17.0,-2.5,-8.0
21:35:54,0.5,2.0,-930.0,160.5,7.0,2.5,ALT_HOLD,0.002169156912714243,7.179705426096916e-05,0.9996222257614136,0.15994638949632645,0.003564036334864795,-0.00021309172734618187,1500.0,-35.3624877,149.16672755000002,38162.0,-2.0,9.0,12.5
21:35:56,0.0,21.5,-1045.5,238.0,-18.0,2.0,AUTO,-0.007171956822276115,0.00025630866730352864,0.9977861046791077,0.22967946529388428,-0.021716630086302757,-0.0011784667149186134,1500.0,-35.36248865,149.16673065,35990.0,-1.5,10.0,160.5
21:35:58,-5.0,38.0,-1061.0,716.0,9.0,6.0,AUTO,0.00571499764919281,-0.011312992312014103,0.9987475275993347,0.7126172780990601,0.005028468556702137,0.0036332583986222744,1500.0,-35.3624886,149.1667333,34502.0,15.0,11.0,12.0
21:36:00,-7.0,-4.5,-997.0,12.0,29.0,4.0,AUTO,0.018548306543380022,-0.001225025625899434,0.9995647668838501,0.010719388723373413,0.02558516152203083,0.0007280857535079122,1500.0,-35.3624843,149.16673709999998,34795.5,9.0,24.5,-22.0
21:36:02,-2.0,29.0,-999.0,598.0,9.0,2.0,AUTO,0.019202707335352898,0.015314256772398949,0.9997559189796448,0.5916439294815063,0.005391048267483711,-0.0012426101602613926,1500.0,-35.3624824,149.1667396,35087.0,-10.0,13.0,-8.0
21:36:04,-4.0,-31.0,-1022.0,-301.0,-6.0,3.0,AUTO,0.0012934544356539845,-0.03966366499662399,0.999346911907196,-0.2978101372718811,-0.010426213964819908,-4.072440788149834e-05,1500.0,-35.3624828,149.1667412,35144.0,5.0,23.0,-10.0
21:36:06,-8.0,13.0,-991.0,524.0,53.0,6.0,AUTO,0.013017087243497372,0.02698671817779541,0.9822765588760376,0.5224388241767883,0.04961828887462616,0.0030401183757930994,1500.0,-35.3624788,149.1667494,35703.0,18.0,33.0,-32.0
21:36:08,1.0,0.5,-1005.0,-76.5,5.0,4.0,BRAKE,0.0011941329576075077,-0.0053634754149243236,0.9837902784347534,-0.08014267683029175,0.0008659707382321358,0.0010028691031038761,1500.0,-35.362477850000005,149.1667507,35936.0,-6.5,0.0,2.5
21:36:10,0.0,22.0,-995.0,-8.0,7.0,7.0,BRAKE,-0.00010449577530380338,0.0034305420704185963,0.9837496876716614,-0.01877215877175331,0.0034727761521935463,0.003741929307579994,1500.0,-35.3624779,149.1667507,35916.0,-7.0,2.0,0.0
21:36:12,2.0,33.0,-1011.0,685.0,4.0,3.0,ALT_HOLD,-0.006123082974227145,0.001421563807525672,0.9841785430908203,-0.15769001841545105,-0.0010215911315754056,-0.0008735735900700092,1500.0,-35.36247915,149.16675135,35904.5,-1.5,-1.5,13.0
21:36:14,4.0,-78.0,-930.0,-333.0,1.0,5.0,AUTO,0.027777358889579773,8.922889537643641e-05,0.9835880994796753,-0.3143371641635895,-0.0032893940806388855,0.0018533638212829828,1500.0,-35.3624803,149.1667525,34381.0,-2.0,3.0,178.0
21:36:16,-4.0,-35.0,-1044.0,-682.0,6.0,7.0,AUTO,-0.022034015506505966,-0.008295845240354538,0.9842509031295776,-0.682181715965271,0.0022375225089490414,0.003636934095993638,1500.0,-35.3624817,149.1667558,32217.0,17.0,5.0,10.0
21:36:18,-4.0,7.0,-991.5,62.0,10.0,4.0,AUTO,0.009749455261044204,0.003762494365219027,0.9842135310173035,0.05785951018333435,0.006489840103313327,0.0010405223001725972,1500.0,-35.362478100000004,149.16675845,32518.5,10.0,8.5,-18.5
21:36:20,0.0,-31.0,-984.0,-679.0,-14.0,4.0,AUTO,0.0004732012457679957,0.010854377411305904,0.9841907024383545,-0.6789975166320801,-0.0186717938631773,0.0010603342670947313,1500.0,-35.3624768,149.1667593,32719.0,-6.0,1.0,-2.0
21:36:22,-8.0,7.0,-1020.0,-95.0,10.0,1.0,AUTO,0.003815924748778343,-0.025594545528292656,0.9835236668586731,-0.1036619320511818,0.006271263584494591,-0.0020915288478136063,1500.0,-35.362476,149.1667611,32844.0,10.0,26.0,-20.0
21:36:24,-3.0,-32.0,-976.0,-512.0,-12.0,6.0,AUTO,0.007309901528060436,0.033920563757419586,0.9845027923583984,-0.5089146494865417,-0.017032012343406677,0.002555226208642125,1500.0,-35.3624725,149.166767,33451.0,-1.0,15.0,-20.0
21:36:26,1.0,-3.0,-1012.0,-454.0,-44.0,0.0,AUTO,-0.018425414338707924,-0.01917734369635582,0.9840707778930664,-0.46130213141441345,-0.04906711354851723,-0.003391140839084983,1500.0,-35.3624735,149.1667678,33527.0,-2.0,1.0,0.0
21:36:28,-9.0,-8.0,-1002.0,226.0,61.0,-29.0,AUTO,0.008714163675904274,0.005399513989686966,0.9639105200767517,0.22767330706119537,0.05677343159914017,-0.03302348777651787,1500.0,-35.3624707,149.1667735,33976.0,31.0,32.0,-40.0
21:36:30,0.0,37.0,-991.0,425.0,-35.0,4.0,BRAKE,-0.0033467982430011034,-0.004717726726084948,0.9610440135002136,0.41498222947120667,-0.03947886452078819,0.0013499755878001451,1500.0,-35.3624689,149.1667761,34418.0,-4.0,-9.0,1.0
21:36:32,0.0,6.0,-1004.0,492.0,4.0,3.0,BRAKE,0.018053727224469185,-0.00014619283319916576,0.9618076682090759,0.4946801960468292,0.0004822094924747944,-0.00018155970610678196,1500.0,-35.3624687,149.1667749,34389.0,-1.0,-1.0,0.0
21:36:34,1.0,-31.0,-1004.0,-503.0,-2.0,3.0,ALT_HOLD,-0.002207896439358592,0.0009185140952467918,0.9618449807167053,-0.49977630376815796,-0.007449285127222538,-0.000613936223089695,1500.0,-35.3624687,149.1667746,34406.0,-5.0,0.0,0.0
21:36:36,0.0,56.0,-969.0,-199.0,0.0,16.0,AUTO,-0.007731166202574968,0.00031288337777368724,0.960983395576477,-0.22148412466049194,-0.0040571060962975025,0.012372368946671486,1500.0,-35.3624688,149.1667742,32892.0,-6.0,1.0,177.0
21:36:38,-1.0,22.0,-1043.0,176.0,17.0,3.0,AUTO,-0.002503640716895461,-0.008777961134910583,0.9626367092132568,0.165918231010437,0.012861771509051323,-0.0006361014675348997,1500.0,-35.3624685,149.1667748,30729.0,5.0,15.0,10.0
21:36:40,-1.0,-16.0,-994.0,-9.0,9.0,1.0,AUTO,0.00023486491409130394,0.004075753968209028,0.9624965786933899,-0.005086245480924845,0.004997935611754656,-0.0027213352732360363,1500.0,-35.3624673,149.1667781,30958.0,9.0,8.0,-19.0
21:36:42,0.0,-6.0,-983.0,-492.0,-19.0,5.0,AUTO,-0.005405636969953775,0.0028784205205738544,0.962378203868866,-0.49951231479644775,-0.023724712431430817,0.0011868055444210768,1500.0,-35.3624664,149.1667789,31198.0,0.0,-2.0,0.0
