time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
12:58:09,-0.02780710905790329,-0.0013457555905915797,-1.4802441000938416,-0.3549259454011917,-0.0012587147066369653,-0.006221573741640896,RTL,-35.3632592,149.1652377,10907.5,-30.0,-1.0,46.5,-0.5,-6.0,-1090.5,-350.5,-0.5,-4.0,1500.0
12:58:13,-0.015402651857584715,-0.00100788488634862,-1.4802782535552979,-0.12560713291168213,0.001457091188058257,6.201450014486909e-05,RTL,-35.36326,149.16523765,9668.0,-24.5,-0.5,34.0,-1.5,3.5,-1000.5,-122.0,2.0,2.0,1500.0
12:58:15,-0.005884420301299542,-0.003974521765485406,-1.4799495339393616,-0.33801212906837463,-0.0015967830549925566,0.004035948892123997,RTL,-35.36326115,149.1652375,8980.0,-17.5,0.5,34.0,-4.0,1.0,-998.5,-334.0,-0.5,5.5,1500.0
12:58:17,0.009547680849209428,-0.0023731241817586124,-1.4802687764167786,-0.33378788083791733,0.0013783369795419276,0.0005514959339052439,RTL,-35.3632631,149.16523725000002,8329.5,1.5,1.5,20.0,-1.5,-12.5,-1029.0,-331.5,2.0,2.0,1500.0
12:58:19,0.01117402408272028,0.00010449722321936861,-1.4801544547080994,-0.17463824129663408,0.000901257706573233,0.00036865525180473924,RTL,-35.36326375,149.16523695,8312.5,13.0,3.5,-4.0,-0.5,-6.0,-999.0,-172.5,1.5,2.0,1500.0
12:58:21,0.016611671075224876,0.00013118887727614492,-1.480231523513794,-0.12764951586723328,-0.001794140785932541,-0.004645786713808775,RTL,-35.3632637,149.1652369,8279.0,14.0,3.0,24.0,1.0,-29.0,-984.0,-129.0,0.0,-2.0,1500.0
12:58:25,-0.01002747006714344,0.0006468082356150262,-1.4800186157226562,-0.08982878178358078,-0.001434846199117601,0.0017273052362725139,RTL,-35.3632611,149.16523725000002,8220.0,-6.5,2.0,0.0,0.0,-1.0,-993.5,-88.0,-0.5,3.5,1500.0
12:58:27,0.0011335721937939525,-0.002466798759996891,-1.4800596237182617,0.23795796930789948,-0.0018127160146832466,-0.0001699221320450306,RTL,-35.3632615,149.1652374,8222.0,-8.0,2.0,0.0,-1.0,26.0,-1003.0,243.0,0.0,2.0,1500.0
12:58:29,0.004430644825333729,-0.00021859209664398804,-1.4800819754600525,-0.5306345373392105,0.0005034705391153693,-0.006923062028363347,RTL,-35.36326245,149.16523725000002,7717.0,0.0,1.0,41.0,0.5,-41.5,-1011.5,-532.0,1.5,-4.0,1500.0
12:58:31,0.0008065635338425636,-3.794465555984061e-05,-1.4801457524299622,-0.03618428111076355,0.004292621975764632,-0.0021774941706098616,RTL,-35.363262250000005,149.1652372,6999.5,0.5,2.0,34.5,0.0,-3.5,-1005.5,-34.5,5.0,0.5,1500.0
12:58:33,0.014035789296030998,-0.0015015770914033055,-1.4799610376358032,0.18252333998680115,-0.0014758131001144648,-0.0014128999318927526,RTL,-35.3632623,149.1652372,6435.0,0.0,2.0,33.0,0.0,-10.0,-1008.0,181.0,0.0,1.0,1500.0
12:58:35,-0.001663535600528121,-0.0005512911011464894,-1.479975938796997,-0.7715982794761658,0.00037528062239289284,-0.005129004828631878,RTL,-35.3632626,149.1652372,5710.0,2.0,2.0,32.0,0.0,-45.0,-1010.0,-772.0,1.0,-2.0,1500.0
12:58:37,-0.012841902673244476,9.186479655909352e-05,-1.4800931811332703,-0.3785534519702196,-0.0001336514251306653,0.0009477277635596693,RTL,-35.36326165,149.1652373,4901.5,-2.5,1.0,32.5,0.0,-11.5,-1003.0,-375.5,1.0,3.0,1500.0
12:58:39,-0.014340401627123356,-0.0012953036348335445,-1.4801870584487915,-0.45753666013479233,-0.0030264248489402235,0.0016975222388282418,RTL,-35.363261050000006,149.16523745,4222.5,-10.0,0.0,32.5,0.5,-15.5,-998.0,-454.0,-1.5,4.0,1500.0
12:58:41,-0.007915638387203217,-0.0010856452863663435,-1.4799960851669312,-0.664868175983429,-0.00023586757015436888,-0.002412483561784029,RTL,-35.3632611,149.1652375,3672.0,-12.0,0.0,32.0,0.0,-47.0,-1002.0,-666.0,1.0,0.0,1500.0
12:58:43,-0.0034586283145472407,-0.00336593936663121,-1.4801395535469055,-0.23214270174503326,-0.004485823679715395,-0.0028960690833628178,RTL,-35.36326165,149.1652376,2863.5,-7.5,0.0,32.5,-0.5,-3.5,-988.5,-230.0,-2.5,-0.5,1500.0
12:58:45,0.0057575790269766,-0.0027137575671076775,-1.4803401827812195,-0.18562722019851208,0.001766001048963517,0.0011519748950377107,RTL,-35.363262649999996,149.16523755,2183.5,1.5,0.0,32.5,0.0,-38.0,-989.0,-414.0,3.0,1.0,1500.0
12:58:47,0.003554103954229504,-0.0019319209968671203,-1.4801293015480042,-0.1825910359621048,-0.0006243909010663629,0.0021798296947963536,RTL,-35.363262750000004,149.16523745,1504.0,4.5,0.5,33.0,-0.5,1.5,-1004.0,-180.0,0.5,4.5,1500.0
12:58:49,0.009494416881352663,-0.001902933872770518,-1.4801145792007446,-0.4472078960388899,0.007991425227373838,0.001418969128280878,RTL,-35.36326365,149.1652373,822.0,12.0,1.0,32.5,-1.5,-8.5,-990.0,-444.0,9.0,3.5,1500.0
12:58:51,0.01365481037646532,-0.001665098185185343,-1.474407136440277,-0.43786278495099396,0.0003254141774959862,-0.00031934515573084354,RTL,-35.3632645,149.1652372,156.0,18.0,6.0,28.0,-0.5,-18.0,-996.5,-435.5,1.5,2.0,1500.0
12:58:53,0.013170755002647638,0.0005677208973793313,-1.4681365489959717,0.0005484775174409151,0.0016061225906014442,0.0006652323063462973,RTL,-35.36326495,149.1652374,0.0,17.0,7.0,17.5,0.0,0.0,-1000.0,3.0,3.0,3.0,1500.0
12:58:55,0.008030780358240008,0.0018186465604230762,-1.4678661823272705,0.00023299269378185272,0.0015602497733198106,0.0007015281589701772,RTL,-35.363265350000006,149.1652374,0.0,10.5,6.0,12.0,0.0,0.0,-1000.0,3.0,3.0,3.0,1500.0
12:58:57,0.004446662962436676,0.00260279409121722,-1.466376781463623,5.492242053151131e-05,0.001504763844422996,0.0007969759171828628,RTL,-35.3632657,149.1652374,0.0,3.0,6.5,7.0,0.0,0.0,-1000.0,3.0,3.0,3.0,1500.0
12:58:59,0.002843107795342803,0.0027293364983052015,-1.4647871255874634,7.875217124819756e-05,0.0014553305227309465,0.0007058612536638975,RTL,-35.3632661,149.1652374,0.0,0.0,6.0,4.0,0.0,0.0,-1000.0,3.0,3.0,3.0,1500.0
12:59:01,0.0022893822751939297,0.003091575112193823,-1.4631121158599854,-3.861146979033947e-05,0.0013974725734442472,0.0007492327131330967,RTL,-35.3632663,149.1652374,0.0,-1.0,8.0,3.0,0.0,0.0,-1000.0,3.0,3.0,3.0,1500.0
