time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
19:58:11,-0.0061626827421908574,0.0018549554030566167,-0.6440934042135874,-0.1911146230995655,0.0027923762487868467,0.0037753758563970528,1.3333333333333333,3.0,-1008.6666666666666,-184.5,3.8333333333333335,5.833333333333333,-35.363262399999996,149.16523681666663,7325.333333333333,2.6666666666666665,6.166666666666667,35.833333333333336,1500.0,RTL
19:58:13,-0.021405486656086787,0.00028384249890223145,-0.6441005212920052,-0.6718536530222211,-0.005324906852495458,0.0007306730674047555,0.14285714285714285,-27.428571428571427,-1002.1428571428571,-670.4285714285714,-3.5714285714285716,3.0,-35.36326125714286,149.16523862857144,6544.0,-7.142857142857143,-5.285714285714286,32.714285714285715,1500.0,RTL
19:58:15,-0.019207773730158806,-0.002656945725902915,-0.644190102815628,-0.7506009675562382,-0.0008087712922133505,7.16935028322041e-05,-0.5,-21.25,-993.75,-746.0,0.5,2.5,-35.363261525,149.16523875000001,5887.75,-7.0,-8.0,32.0,1500.0,RTL
19:58:19,0.018611328303813936,-0.003571496158838272,-0.6448151469230652,0.7642549693584442,0.002604244719259441,0.0007283311104401946,-1.6666666666666667,41.833333333333336,-1015.5,619.3333333333334,3.0,3.0,-35.36326282,149.16523674,4550.8,3.0,3.6,30.4,1500.0,RTL
19:58:25,0.027281925082206726,-0.0005278247990645468,-0.6436205506324768,0.9044517874717712,0.004039558116346598,-0.00450472254306078,1.0,47.0,-989.0,911.0,5.0,-1.0,-35.3632638,149.165235,3618.0,16.0,19.0,30.0,1500.0,RTL
19:58:27,-0.007222283151349984,0.0018902361625805497,-0.6438706964254379,-0.7966445982456207,0.0015486705815419555,-0.0007484435045626014,0.75,-24.25,-1006.0,-791.75,2.5,1.5,-35.363263225,149.165235725,3254.25,14.25,18.0,30.5,1500.0,RTL
19:58:28,0.013768400787375868,-0.0006501609925180674,-0.6437480688095093,0.8618983387947082,0.0002576754428446293,0.0027168264146894216,0.2,36.0,-996.2,865.8,1.6,5.2,-35.363262639999995,149.16523666,2709.8,6.2,10.6,32.6,1500.0,RTL
19:58:36,0.018270849871138733,-0.000940617896655264,-0.6436711947123209,0.3243411241952951,0.0012592968414537609,-0.00036874735572685796,0.0,8.714285714285714,-1001.7142857142857,419.57142857142856,2.5714285714285716,2.4285714285714284,-35.3632629,149.16523631666666,164.16666666666666,8.0,12.666666666666666,17.0,1500.0,RTL
19:58:38,0.004318137900554575,0.00268705804774072,-0.6436978653073311,-0.0009566852240823209,0.002082197490381077,0.0006606705137528479,0.0,0.125,-1000.0,3.0,3.0,3.0,-35.36326295,149.165236225,100.625,3.625,11.5,0.0,1500.0,RTL
19:58:40,-0.0015892452327534556,0.0047904856503009794,-0.6425588130950928,-0.0011826875153928996,0.0019234133651480079,0.0006244115997105837,0.0,0.0,-1000.0,3.0,3.0,3.2,-35.36326342,149.16523592,58.4,-5.0,6.0,0.0,1500.0,RTL
19:58:43,-0.004778918519150466,0.0050678999396041036,-0.6401518061757088,-0.001100512221455574,0.0018406267772661522,0.000752898573409766,0.0,0.0,-1000.0,3.125,3.125,3.0,-35.3632639125,149.165235425,19.625,-10.75,0.5,0.0,1500.0,RTL
