time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
20:39:20,0.038595862686634064,0.037856479485829674,-1.4293551445007324,-0.028368905186653137,0.042813646917541824,-0.006515266994635264,-35.36229713333333,149.16615736666665,48584.666666666664,44.333333333333336,-217.66666666666666,-62.333333333333336,AUTO,1500.0,-42.666666666666664,-30.0,-981.6666666666666,-25.333333333333332,45.333333333333336,-1.6666666666666667
20:39:22,0.018082703463733196,0.001832545269280672,-1.428704857826233,-0.20675501227378845,0.011254447279497981,-0.007771572796627879,-35.36229185,149.1661183,49518.5,31.5,-125.5,-27.5,AUTO,1500.0,-31.0,-21.0,-992.5,-202.0,13.5,-3.5
20:39:24,0.013551079668104649,0.036440866999328136,-1.4285897612571716,-0.33704550564289093,0.04787253960967064,-0.008495873771607876,-35.362289000000004,149.1660965,49950.5,19.0,-61.0,-12.5,BRAKE,1500.0,-12.0,-37.0,-996.0,-336.5,50.0,-4.0
20:39:26,-0.005166685150470585,-0.0004430619301274419,-1.4291173815727234,0.1233271062374115,-0.0034681090619415045,0.0012528563383966684,-35.36228705,149.1660905,50113.0,9.5,-13.0,-4.5,BRAKE,1500.0,-1.0,14.5,-1004.0,130.0,-1.0,5.0
20:39:28,0.0035468549467623234,-0.00041556774522177875,-1.4286108016967773,0.18221105635166168,-0.0019628731533885,-0.0036784245166927576,-35.3622857,149.166088,50176.0,-3.0,-9.0,-1.0,ALT_HOLD,1500.0,-2.0,-7.0,-998.0,182.0,0.0,0.0
20:39:32,0.0373811237514019,-0.00014045181524124928,-1.4301976561546326,0.6883688792586327,-0.00445297232363373,-0.005406689713709056,-35.3622864,149.16608655,48215.0,0.0,-3.0,185.0,AUTO,1500.0,0.0,-27.5,-960.5,682.5,-2.0,-1.5
20:39:34,0.004418473050463945,0.0036146287845137217,-1.4283676942189534,0.40102914720773697,0.015354089671745896,0.0008141058497130871,-35.3622865,149.16608626666664,46440.333333333336,2.8333333333333335,0.8333333333333334,39.166666666666664,AUTO,1500.0,0.3333333333333333,16.5,-1097.3333333333333,404.6666666666667,17.5,4.833333333333333
20:39:36,0.019750086663407274,0.022853271570056677,-1.4461519718170166,0.0005871870865424474,-0.012225407486160597,-0.09541122522205114,-35.36228645,149.16609026666666,47602.0,7.833333333333333,41.0,-136.66666666666666,AUTO,1500.0,9.166666666666666,1.0,-1022.8333333333334,4.333333333333333,-9.333333333333334,-91.16666666666667
20:39:38,-0.016278919919083517,-0.09616360999643803,-0.5709412097930908,-0.13430446572601795,0.06659944355487823,-1.078613668680191,-35.3622844,149.16609638333335,50213.833333333336,-29.0,-11.166666666666666,-74.5,AUTO,1500.0,-1.0,-5.0,-896.0,-130.5,69.16666666666667,-1073.8333333333333
20:39:40,0.00799571357977887,0.004173235346873601,2.642713030179342,-0.18022665967388699,0.0714313592761755,0.06387687319268782,-35.362292733333334,149.16609476666665,50314.166666666664,-49.5,4.666666666666667,4.833333333333333,AUTO,1500.0,-6.166666666666667,-18.666666666666668,-1036.5,-176.33333333333334,73.66666666666667,67.5
20:39:42,-0.021970475868632395,0.007249587215483189,2.677252252896627,0.08597525333364804,-0.07075715065002441,0.003046118033428987,-35.362295499999995,149.16609196666664,50326.166666666664,33.833333333333336,-9.5,4.833333333333333,AUTO,1500.0,5.0,3.3333333333333335,-1002.1666666666666,89.5,-67.83333333333333,6.666666666666667
20:39:44,-0.011834210075903684,0.004186967310185234,2.6824438174565635,0.04387503738204638,0.014936940977349877,-0.0024606592875594893,-35.362294483333336,149.16609115000003,50283.833333333336,10.333333333333334,11.666666666666666,0.16666666666666666,AUTO,1500.0,-1.8333333333333333,3.3333333333333335,-1001.5,47.166666666666664,17.333333333333332,1.0
20:39:46,-0.007750170072540641,0.011482123595972856,2.6855916182200112,0.002338662122686704,-0.0004959227129196128,0.0009536900324746966,-35.36229500000001,149.16609273333333,50288.666666666664,15.833333333333334,5.833333333333333,0.0,BRAKE,1500.0,-0.8333333333333334,2.1666666666666665,-1000.6666666666666,5.666666666666667,2.5,4.5
20:39:48,-0.013435583018387357,0.010661309895416101,2.6893975734710693,0.03460898498694102,-0.0023614470458899937,0.0009784978271151583,-35.36229495,149.1660929,50287.166666666664,18.5,3.6666666666666665,0.0,BRAKE,1500.0,0.16666666666666666,4.333333333333333,-997.3333333333334,38.333333333333336,1.0,4.5
20:39:50,-0.0026880861648047962,0.0036217654900004468,2.6919118960698447,0.0779602328936259,-0.0035631935267398753,0.0012910745960349839,-35.362294199999994,149.16609326666668,50268.333333333336,16.333333333333332,3.0,7.333333333333333,ALT_HOLD,1500.0,0.0,3.3333333333333335,-969.3333333333334,80.5,0.0,4.5
