time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE
16:24:25,-17.0,-9.0,-1008.0,331.0,103.0,-6.0,0.019691092893481255,-0.023958323523402214,1.0373351573944092,0.33175912499427795,0.10065153241157532,-0.008952319622039795,1500.0,-35.3625162,149.1666492,36640.0,43.0,68.0,-32.0,BRAKE
16:24:27,-4.666666666666667,-22.0,-989.0,-51.333333333333336,-12.0,5.333333333333333,0.0009626604539031783,0.00403308710095492,1.0384469827016194,-0.050559443732102714,-0.016234142395357292,0.0035824717488139868,1500.0,-35.36251206666667,149.16665876666664,37111.0,8.0,15.0,-9.333333333333334,BRAKE
16:24:29,-3.0,27.0,-1003.0,625.0,7.0,0.0,0.02336411364376545,-0.004033882170915604,1.0397136211395264,0.62396639585495,0.004442370496690273,-0.002592428121715784,1500.0,-35.3625095,149.1666609,37248.0,0.0,7.0,-2.0,ALT_HOLD
16:24:31,-2.2857142857142856,-10.857142857142858,-901.2857142857143,-224.85714285714286,8.571428571428571,-1.7142857142857142,0.006614636363727706,-0.00012785257058567367,1.0374548264912196,-0.22290386046682084,0.005521816700430853,-0.004292394733056426,1500.0,-35.36250807142857,149.16666088571426,36413.57142857143,-0.14285714285714285,0.0,124.14285714285714,AUTO
16:24:33,-3.625,44.625,-1083.0,492.25,4.75,3.0,0.02526529523311183,-0.020243397913873196,1.0382094383239746,0.48586378968320787,0.0016493535658810288,0.0007025318045634776,1500.0,-35.3625052875,149.16665946249998,33423.875,-10.0,15.75,57.75,AUTO
16:24:35,-3.75,0.0,-1024.75,109.25,-37.25,12.5,0.00742388772778213,-0.03180735791102052,1.0407724976539612,0.1064027389511466,-0.041362127754837275,0.010012453771196306,1500.0,-35.362503724999996,149.166664125,33194.0,-2.5,39.75,-22.5,AUTO
16:24:37,-16.142857142857142,-13.285714285714286,-1005.2857142857143,42.57142857142857,75.85714285714286,2.0,0.005155630609286683,-0.014901713068996156,1.0507584469658988,0.03979422790663583,0.07263780651347977,-0.0009385644391711269,1500.0,-35.3624996,149.1666769857143,33939.857142857145,40.857142857142854,78.28571428571429,-59.0,BRAKE
16:24:39,-4.714285714285714,-7.428571428571429,-977.2857142857143,-105.14285714285714,-14.571428571428571,2.2857142857142856,-0.002516893753116684,0.005928481899900362,1.0513774156570435,-0.10785069635936193,-0.01842545671388507,-0.0003663871071434447,1500.0,-35.3624947,149.16668924285713,34851.857142857145,14.428571428571429,19.857142857142858,-21.714285714285715,BRAKE
16:24:41,-2.4,6.6,-878.8,-331.2,6.2,2.6,-0.008613155083730816,-0.0012511888577137142,1.0516059637069701,-0.3377569943666458,0.0029558684676885606,-7.090275175869465e-05,1500.0,-35.36249282,149.16669236,34946.8,9.2,6.4,42.2,ALT_HOLD
16:24:43,0.0,65.0,-1211.0,1358.0,-30.0,6.0,0.005866849794983864,-0.010284161195158958,1.0524280071258545,1.3535081148147583,-0.034179527312517166,0.0034610906150192022,1500.0,-35.3624916,149.1666935,31289.0,-1.0,2.0,136.0,AUTO
16:24:44,-2.5,31.5,-1058.75,348.25,9.75,4.5,-0.011826529167592525,-0.013426789781078696,1.051102727651596,0.3423444274812937,0.006683217361569405,0.001948114950209856,1500.0,-35.3624917,149.16669505,30597.5,9.0,9.75,25.75,AUTO
16:24:46,-5.6,0.4,-1004.4,-79.8,9.0,2.8,0.00809165819082409,-0.007379404455423355,1.0513519048690796,-0.08298631608486176,0.005960905132815242,0.0006134795257821679,1500.0,-35.362489599999996,149.16669728000002,30629.8,11.6,11.0,-14.2,AUTO
16:25:29,0.0,19.0,-989.6666666666666,435.1666666666667,-0.8333333333333334,-21.666666666666668,0.015141436054060856,-0.0019288944956012226,1.0512261986732483,0.43304439385732013,-0.005576849759866794,-0.025191411764050525,1500.0,-35.362470949999995,149.16673223333336,28515.333333333332,-12.333333333333334,-2.0,176.66666666666666,AUTO
16:25:34,0.0,4.0,-985.6666666666666,-14.333333333333334,3.3333333333333335,6.0,0.0016502783958761331,0.0056265792809426785,1.0538196563720703,-0.020469936231772106,-0.00025498812707761925,0.0027578312437981367,1500.0,-35.36246846666666,149.16673536666667,26633.333333333332,-15.666666666666666,16.333333333333332,-13.0,AUTO
16:25:35,0.8,15.4,-991.8,302.6,-13.0,2.8,-0.002710946649312973,-0.003253748267889023,1.0531738519668579,0.2969300180673599,-0.01788321230560541,-0.0002963413018733263,1500.0,-35.36246938,149.16673638000003,26716.6,-11.2,3.6,-0.8,AUTO
16:25:37,-3.5,2.8333333333333335,-1020.1666666666666,144.0,17.0,3.0,0.0007315450250947227,-0.02166067250072956,1.0532759229342143,0.13940730194250742,0.013127570428575078,-0.0001974152789140741,1500.0,-35.36246918333333,149.16673856666665,26885.166666666668,10.333333333333334,19.166666666666668,-22.833333333333332,AUTO
16:25:39,-2.0,4.833333333333333,-983.8333333333334,138.33333333333334,9.5,3.5,-0.007003270885131012,0.016358839968840282,1.053076406319936,0.1333421195546786,0.005267701344564557,0.0004578578130652507,1500.0,-35.36246763333333,149.16674376666666,27466.833333333332,8.5,5.833333333333333,-20.166666666666668,AUTO
16:25:41,-3.0,6.666666666666667,-1009.5,14.666666666666666,-16.0,2.3333333333333335,0.002140853942061464,-0.026260932441800833,1.0521702766418457,0.009695124501983324,-0.02065457116502027,-0.0005997759290039539,1500.0,-35.36246714999999,149.16674381666667,27587.833333333332,7.5,-0.8333333333333334,-3.0,AUTO
16:25:43,-6.166666666666667,-7.0,-995.5,-90.0,32.5,7.5,0.017966875185569126,0.0008338557866712412,1.0523996551831563,-0.09393410012125969,0.028089097701013088,0.004659743319886426,1500.0,-35.36246356666667,149.16674696666664,27988.833333333332,7.333333333333333,28.833333333333332,-30.666666666666668,BRAKE
16:25:45,-0.6666666666666666,-6.166666666666667,-1000.1666666666666,-16.666666666666668,2.0,2.8333333333333335,0.0009220079518854618,0.0003391722845359861,1.0538003245989482,-0.0209900364279747,-0.002481094483907024,-0.00025758529469991726,1500.0,-35.362462416666666,149.16675055,28376.5,-5.333333333333333,9.5,-8.666666666666666,BRAKE
16:25:47,0.0,-4.142857142857143,-907.2857142857143,-344.0,6.714285714285714,-3.0,-0.00866676983423531,-0.0007681674131682874,1.052918791770935,-0.35079301042216166,0.002644710009917617,-0.0066481303490166154,1500.0,-35.362462314285715,149.16675158571428,28334.85714285714,-2.4285714285714284,1.0,41.857142857142854,ALT_HOLD
16:25:50,1.0,46.8,-1110.0,1279.6,-2.6,3.0,0.011090858501847833,-0.00805828261654824,1.0531027793884278,1.2751266956329346,-0.007508410885930061,-0.0004648601170629263,1500.0,-35.36246294,149.16675175999998,25213.8,-3.8,-0.4,129.0,AUTO
16:25:56,-1.5,-32.0,-1013.0,-595.5,-4.5,4.5,-0.0029284260235726833,-0.02211930975317955,1.0531819462776184,-0.5984701216220856,-0.009735004277899861,0.001160506857559085,1500.0,-35.36246025,149.1667557,24870.0,0.5,8.0,-7.0,AUTO
16:25:58,-3.6666666666666665,-14.333333333333334,-1000.6666666666666,-95.0,31.666666666666668,2.6666666666666665,-0.010227893944829702,0.002912851719884202,1.0530663132667542,-0.32331132143735886,0.026317096315324306,0.0002176067791879177,1500.0,-35.36245925,149.16676065000001,25412.5,12.0,21.0,-38.5,AUTO
16:26:05,0.3333333333333333,-0.16666666666666666,-1004.0,50.833333333333336,4.5,4.333333333333333,-0.021247601602226496,-0.005160722105453412,1.0532381931940715,0.04710680743058523,-0.00016145373228937387,0.0008821322117000818,1500.0,-35.362460649999996,149.16676364999998,25837.0,18.5,-12.5,0.8333333333333334,BRAKE
16:26:10,1.3333333333333333,99.33333333333333,-930.6666666666666,1166.0,4.333333333333333,12.0,-0.0017108269967138767,0.0004403409984661266,1.0522838234901428,0.8252757489681244,-4.8623885959386826e-05,0.0067903161980211735,1500.0,-35.36246075,149.16676245000002,24527.5,-3.5,-6.5,172.5,AUTO
16:26:15,-1.0,-5.2,-986.0,-157.4,2.0,4.6,-0.00337062751641497,-0.0013228819123469293,1.053791618347168,-0.1605810008943081,-0.002707319986075163,0.0013986910227686167,1500.0,-35.362459920000006,149.16676514,22759.2,4.8,0.6,-6.6,BRAKE
16:26:18,-3.5,-29.5,-997.5,-464.5,1.5,2.5,0.008981287712231278,-0.008702446706593037,1.053315281867981,-0.4633353054523468,-0.0028483420610427856,-0.000895014381967485,1500.0,-35.362457649999996,149.16676360000002,22842.5,0.0,-1.0,-0.5,BRAKE
16:26:20,-2.3333333333333335,-37.666666666666664,-868.3333333333334,-949.0,10.666666666666666,4.0,-0.01490896986797452,0.0002531637601350667,1.0534790754318237,-1.1799590587615967,0.003334770444780588,5.456374492496252e-05,1500.0,-35.36245385,149.16676080000002,22777.0,2.0,-5.5,45.5,ALT_HOLD
16:26:22,-0.7142857142857143,52.42857142857143,-1008.0,532.2857142857143,-6.285714285714286,1.2857142857142858,0.007082965025412185,-0.0036654065728985836,1.0524035351616996,0.524872325360775,-0.010747825061636311,-0.002219629207892077,1500.0,-35.36245111428572,149.16675724285713,20578.14285714286,2.2857142857142856,-15.571428571428571,175.57142857142858,AUTO
16:26:24,-2.4285714285714284,4.428571428571429,-1043.4285714285713,174.85714285714286,17.857142857142858,5.714285714285714,0.011690061909445961,-0.01302893998633538,1.0538580077035087,0.17179972997733525,0.01345987112394401,0.0023121057144765344,1500.0,-35.362449614285715,149.1667552714286,18401.428571428572,-2.0,10.0,9.714285714285714,AUTO
16:26:26,-0.2,-2.6,-997.6,-135.0,8.0,3.0,-0.004097913065925241,-0.0006503865704871714,1.0539395332336425,-0.13911280035972595,0.003669824916869402,-0.00036520534195005894,1500.0,-35.36244932,149.16675745999999,18608.0,-0.6,9.4,-18.6,AUTO
16:26:27,0.0,12.75,-988.75,419.75,1.5,5.0,0.0047025601379573345,-0.0010948339040623978,1.0535796880722046,0.41684474144130945,-0.0030917726107873023,0.001502610684838146,1500.0,-35.3624494,149.166758275,18819.5,0.0,0.25,-4.5,AUTO
16:26:29,-4.0,8.0,-1018.0,388.5,11.5,5.5,0.01757911592721939,-0.022974717430770397,1.053589642047882,0.3866017386317253,0.007228491362184286,0.0018810711335390806,1500.0,-35.362448650000005,149.1667582,18904.0,3.5,12.5,-14.0,AUTO
